"date","borough","coords_cbd","ridership"
2024-06-17,"Brooklyn",TRUE,20008
2024-06-17,"Manhattan",FALSE,NA
2024-06-17,"Manhattan",TRUE,NA
2024-06-17,"Queens",FALSE,NA
2024-06-18,"Bronx",FALSE,NA
2024-06-18,"Brooklyn",FALSE,NA
2024-06-18,"Brooklyn",TRUE,NA
2024-06-18,"Manhattan",FALSE,NA
2024-06-18,"Manhattan",TRUE,NA
2024-06-18,"Queens",FALSE,NA
2024-06-19,"Bronx",FALSE,NA
2024-06-19,"Brooklyn",FALSE,NA
2024-06-19,"Brooklyn",TRUE,20691
2024-06-19,"Manhattan",FALSE,NA
2024-06-19,"Manhattan",TRUE,NA
2024-06-19,"Queens",FALSE,NA
2024-06-20,"Bronx",FALSE,NA
2024-06-20,"Brooklyn",FALSE,NA
2024-06-20,"Brooklyn",TRUE,NA
2024-06-20,"Manhattan",FALSE,NA
2024-06-20,"Manhattan",TRUE,NA
2024-06-20,"Queens",FALSE,NA
2024-06-21,"Bronx",FALSE,NA
2024-06-21,"Brooklyn",FALSE,NA
2024-06-21,"Brooklyn",TRUE,20888
2024-06-21,"Manhattan",FALSE,NA
2024-06-21,"Manhattan",TRUE,NA
2024-06-21,"Queens",FALSE,NA
2024-06-22,"Bronx",FALSE,NA
2024-06-22,"Brooklyn",FALSE,NA
2024-06-22,"Brooklyn",TRUE,20084
2024-06-22,"Manhattan",FALSE,NA
2024-06-22,"Manhattan",TRUE,NA
2024-06-22,"Queens",FALSE,NA
2024-06-23,"Bronx",FALSE,NA
2024-06-23,"Brooklyn",FALSE,NA
2024-06-23,"Brooklyn",TRUE,15426
2024-06-23,"Manhattan",FALSE,NA
2024-06-23,"Manhattan",TRUE,NA
2024-06-23,"Queens",FALSE,NA
2024-06-24,"Bronx",FALSE,209680
2024-06-24,"Brooklyn",FALSE,NA
2024-06-24,"Brooklyn",TRUE,NA
2024-06-24,"Manhattan",FALSE,NA
2024-06-24,"Manhattan",TRUE,NA
2024-06-24,"Queens",FALSE,NA
2024-06-25,"Bronx",FALSE,218980
2024-06-25,"Brooklyn",FALSE,NA
2024-06-25,"Brooklyn",TRUE,NA
2024-06-25,"Manhattan",FALSE,NA
2024-06-25,"Manhattan",TRUE,NA
2024-06-25,"Queens",FALSE,NA
2024-06-26,"Bronx",FALSE,220586
2024-06-26,"Brooklyn",FALSE,NA
2024-06-26,"Brooklyn",TRUE,NA
2024-06-26,"Manhattan",FALSE,NA
2024-06-26,"Manhattan",TRUE,NA
2024-06-26,"Queens",FALSE,NA
2024-06-27,"Bronx",FALSE,217164
2024-06-27,"Brooklyn",FALSE,NA
2024-06-27,"Brooklyn",TRUE,NA
2024-06-27,"Manhattan",FALSE,NA
2024-06-27,"Manhattan",TRUE,NA
2024-06-27,"Queens",FALSE,NA
2024-06-28,"Bronx",FALSE,NA
2024-06-28,"Brooklyn",FALSE,NA
2024-06-28,"Brooklyn",TRUE,22440
2024-06-28,"Manhattan",FALSE,NA
2024-06-28,"Manhattan",TRUE,NA
2024-06-28,"Queens",FALSE,NA
2024-06-29,"Bronx",FALSE,126286
2024-06-29,"Brooklyn",FALSE,NA
2024-06-29,"Brooklyn",TRUE,20972
2024-06-29,"Manhattan",FALSE,NA
2024-06-29,"Manhattan",TRUE,NA
2024-06-29,"Queens",FALSE,NA
2024-06-30,"Bronx",FALSE,98414
2024-06-30,"Brooklyn",FALSE,NA
2024-06-30,"Brooklyn",TRUE,14434
2024-06-30,"Manhattan",FALSE,NA
2024-06-30,"Manhattan",TRUE,NA
2024-06-30,"Queens",FALSE,NA
2024-07-01,"Bronx",FALSE,212044
2024-07-01,"Brooklyn",FALSE,NA
2024-07-01,"Brooklyn",TRUE,20453
2024-07-01,"Manhattan",FALSE,NA
2024-07-01,"Manhattan",TRUE,NA
2024-07-01,"Queens",FALSE,NA
2024-07-02,"Bronx",FALSE,NA
2024-07-02,"Brooklyn",FALSE,NA
2024-07-02,"Brooklyn",TRUE,22531
2024-07-02,"Manhattan",FALSE,NA
2024-07-02,"Manhattan",TRUE,NA
2024-07-02,"Queens",FALSE,NA
2024-07-03,"Bronx",FALSE,NA
2024-07-03,"Brooklyn",FALSE,NA
2024-07-03,"Brooklyn",TRUE,21092
2024-07-03,"Manhattan",FALSE,NA
2024-07-03,"Manhattan",TRUE,NA
2024-07-03,"Queens",FALSE,NA
2024-07-04,"Bronx",FALSE,NA
2024-07-04,"Brooklyn",FALSE,NA
2024-07-04,"Brooklyn",TRUE,17606
2024-07-04,"Manhattan",FALSE,NA
2024-07-04,"Manhattan",TRUE,NA
2024-07-04,"Queens",FALSE,NA
2024-07-05,"Bronx",FALSE,NA
2024-07-05,"Brooklyn",FALSE,NA
2024-07-05,"Brooklyn",TRUE,17880
2024-07-05,"Manhattan",FALSE,NA
2024-07-05,"Manhattan",TRUE,NA
2024-07-05,"Queens",FALSE,NA
2024-07-06,"Bronx",FALSE,NA
2024-07-06,"Brooklyn",FALSE,NA
2024-07-06,"Brooklyn",TRUE,19239
2024-07-06,"Manhattan",FALSE,NA
2024-07-06,"Manhattan",TRUE,NA
2024-07-06,"Queens",FALSE,NA
2024-07-07,"Bronx",FALSE,NA
2024-07-07,"Brooklyn",FALSE,NA
2024-07-07,"Brooklyn",TRUE,16030
2024-07-07,"Manhattan",FALSE,NA
2024-07-07,"Manhattan",TRUE,NA
2024-07-07,"Queens",FALSE,258605
2024-07-08,"Bronx",FALSE,210659
2024-07-08,"Brooklyn",FALSE,NA
2024-07-08,"Brooklyn",TRUE,19929
2024-07-08,"Manhattan",FALSE,NA
2024-07-08,"Manhattan",TRUE,NA
2024-07-08,"Queens",FALSE,NA
2024-07-09,"Bronx",FALSE,216944
2024-07-09,"Brooklyn",FALSE,NA
2024-07-09,"Brooklyn",TRUE,NA
2024-07-09,"Manhattan",FALSE,NA
2024-07-09,"Manhattan",TRUE,NA
2024-07-09,"Queens",FALSE,NA
2024-07-10,"Bronx",FALSE,223098
2024-07-10,"Brooklyn",FALSE,NA
2024-07-10,"Brooklyn",TRUE,NA
2024-07-10,"Manhattan",FALSE,NA
2024-07-10,"Manhattan",TRUE,NA
2024-07-10,"Queens",FALSE,NA
2024-07-11,"Bronx",FALSE,222157
2024-07-11,"Brooklyn",FALSE,NA
2024-07-11,"Brooklyn",TRUE,NA
2024-07-11,"Manhattan",FALSE,NA
2024-07-11,"Manhattan",TRUE,NA
2024-07-11,"Queens",FALSE,NA
2024-07-12,"Bronx",FALSE,208510
2024-07-12,"Brooklyn",FALSE,NA
2024-07-12,"Brooklyn",TRUE,20163
2024-07-12,"Manhattan",FALSE,NA
2024-07-12,"Manhattan",TRUE,NA
2024-07-12,"Queens",FALSE,NA
2024-07-13,"Bronx",FALSE,111948
2024-07-13,"Brooklyn",FALSE,NA
2024-07-13,"Brooklyn",TRUE,19532
2024-07-13,"Manhattan",FALSE,NA
2024-07-13,"Manhattan",TRUE,NA
2024-07-13,"Queens",FALSE,NA
2024-07-14,"Bronx",FALSE,95462
2024-07-14,"Brooklyn",FALSE,NA
2024-07-14,"Brooklyn",TRUE,17844
2024-07-14,"Manhattan",FALSE,NA
2024-07-14,"Manhattan",TRUE,NA
2024-07-14,"Queens",FALSE,NA
2024-07-15,"Bronx",FALSE,206329
2024-07-15,"Brooklyn",FALSE,NA
2024-07-15,"Brooklyn",TRUE,20371
2024-07-15,"Manhattan",FALSE,NA
2024-07-15,"Manhattan",TRUE,NA
2024-07-15,"Queens",FALSE,NA
2024-07-16,"Bronx",FALSE,211453
2024-07-16,"Brooklyn",FALSE,NA
2024-07-16,"Brooklyn",TRUE,NA
2024-07-16,"Manhattan",FALSE,NA
2024-07-16,"Manhattan",TRUE,NA
2024-07-16,"Queens",FALSE,NA
2024-07-17,"Bronx",FALSE,216021
2024-07-17,"Brooklyn",FALSE,NA
2024-07-17,"Brooklyn",TRUE,21743
2024-07-17,"Manhattan",FALSE,NA
2024-07-17,"Manhattan",TRUE,NA
2024-07-17,"Queens",FALSE,NA
2024-07-18,"Bronx",FALSE,220098
2024-07-18,"Brooklyn",FALSE,NA
2024-07-18,"Brooklyn",TRUE,NA
2024-07-18,"Manhattan",FALSE,NA
2024-07-18,"Manhattan",TRUE,NA
2024-07-18,"Queens",FALSE,NA
2024-07-19,"Bronx",FALSE,NA
2024-07-19,"Brooklyn",FALSE,NA
2024-07-19,"Brooklyn",TRUE,21722
2024-07-19,"Manhattan",FALSE,NA
2024-07-19,"Manhattan",TRUE,NA
2024-07-19,"Queens",FALSE,NA
2024-07-20,"Bronx",FALSE,NA
2024-07-20,"Brooklyn",FALSE,NA
2024-07-20,"Brooklyn",TRUE,20592
2024-07-20,"Manhattan",FALSE,NA
2024-07-20,"Manhattan",TRUE,NA
2024-07-20,"Queens",FALSE,NA
2024-07-21,"Bronx",FALSE,NA
2024-07-21,"Brooklyn",FALSE,NA
2024-07-21,"Brooklyn",TRUE,17840
2024-07-21,"Manhattan",FALSE,NA
2024-07-21,"Manhattan",TRUE,NA
2024-07-21,"Queens",FALSE,NA
2024-07-22,"Bronx",FALSE,NA
2024-07-22,"Brooklyn",FALSE,NA
2024-07-22,"Brooklyn",TRUE,19711
2024-07-22,"Manhattan",FALSE,NA
2024-07-22,"Manhattan",TRUE,NA
2024-07-22,"Queens",FALSE,NA
2024-07-23,"Bronx",FALSE,NA
2024-07-23,"Brooklyn",FALSE,NA
2024-07-23,"Brooklyn",TRUE,NA
2024-07-23,"Manhattan",FALSE,NA
2024-07-23,"Manhattan",TRUE,NA
2024-07-23,"Queens",FALSE,NA
2024-07-24,"Bronx",FALSE,NA
2024-07-24,"Brooklyn",FALSE,NA
2024-07-24,"Brooklyn",TRUE,21938
2024-07-24,"Manhattan",FALSE,NA
2024-07-24,"Manhattan",TRUE,NA
2024-07-24,"Queens",FALSE,NA
2024-07-25,"Bronx",FALSE,218351
2024-07-25,"Brooklyn",FALSE,NA
2024-07-25,"Brooklyn",TRUE,NA
2024-07-25,"Manhattan",FALSE,NA
2024-07-25,"Manhattan",TRUE,NA
2024-07-25,"Queens",FALSE,NA
2024-07-26,"Bronx",FALSE,209887
2024-07-26,"Brooklyn",FALSE,NA
2024-07-26,"Brooklyn",TRUE,21827
2024-07-26,"Manhattan",FALSE,NA
2024-07-26,"Manhattan",TRUE,NA
2024-07-26,"Queens",FALSE,NA
2024-07-27,"Bronx",FALSE,NA
2024-07-27,"Brooklyn",FALSE,NA
2024-07-27,"Brooklyn",TRUE,21788
2024-07-27,"Manhattan",FALSE,NA
2024-07-27,"Manhattan",TRUE,NA
2024-07-27,"Queens",FALSE,NA
2024-07-28,"Bronx",FALSE,NA
2024-07-28,"Brooklyn",FALSE,NA
2024-07-28,"Brooklyn",TRUE,18067
2024-07-28,"Manhattan",FALSE,NA
2024-07-28,"Manhattan",TRUE,NA
2024-07-28,"Queens",FALSE,NA
2024-07-29,"Bronx",FALSE,203019
2024-07-29,"Brooklyn",FALSE,NA
2024-07-29,"Brooklyn",TRUE,19800
2024-07-29,"Manhattan",FALSE,NA
2024-07-29,"Manhattan",TRUE,NA
2024-07-29,"Queens",FALSE,NA
2024-07-30,"Bronx",FALSE,214697
2024-07-30,"Brooklyn",FALSE,NA
2024-07-30,"Brooklyn",TRUE,22687
2024-07-30,"Manhattan",FALSE,NA
2024-07-30,"Manhattan",TRUE,NA
2024-07-30,"Queens",FALSE,NA
2024-07-31,"Bronx",FALSE,213155
2024-07-31,"Brooklyn",FALSE,NA
2024-07-31,"Brooklyn",TRUE,21126
2024-07-31,"Manhattan",FALSE,NA
2024-07-31,"Manhattan",TRUE,NA
2024-07-31,"Queens",FALSE,NA
2024-08-01,"Bronx",FALSE,213750
2024-08-01,"Brooklyn",FALSE,NA
2024-08-01,"Brooklyn",TRUE,22393
2024-08-01,"Manhattan",FALSE,NA
2024-08-01,"Manhattan",TRUE,NA
2024-08-01,"Queens",FALSE,NA
2024-08-02,"Bronx",FALSE,NA
2024-08-02,"Brooklyn",FALSE,NA
2024-08-02,"Brooklyn",TRUE,18869
2024-08-02,"Manhattan",FALSE,NA
2024-08-02,"Manhattan",TRUE,NA
2024-08-02,"Queens",FALSE,NA
2024-08-03,"Bronx",FALSE,NA
2024-08-03,"Brooklyn",FALSE,NA
2024-08-03,"Brooklyn",TRUE,17862
2024-08-03,"Manhattan",FALSE,NA
2024-08-03,"Manhattan",TRUE,NA
2024-08-03,"Queens",FALSE,NA
2024-08-04,"Bronx",FALSE,NA
2024-08-04,"Brooklyn",FALSE,NA
2024-08-04,"Brooklyn",TRUE,15605
2024-08-04,"Manhattan",FALSE,NA
2024-08-04,"Manhattan",TRUE,NA
2024-08-04,"Queens",FALSE,NA
2024-08-05,"Bronx",FALSE,200814
2024-08-05,"Brooklyn",FALSE,NA
2024-08-05,"Brooklyn",TRUE,21877
2024-08-05,"Manhattan",FALSE,NA
2024-08-05,"Manhattan",TRUE,NA
2024-08-05,"Queens",FALSE,NA
2024-08-06,"Bronx",FALSE,204388
2024-08-06,"Brooklyn",FALSE,NA
2024-08-06,"Brooklyn",TRUE,NA
2024-08-06,"Manhattan",FALSE,NA
2024-08-06,"Manhattan",TRUE,NA
2024-08-06,"Queens",FALSE,NA
2024-08-07,"Bronx",FALSE,NA
2024-08-07,"Brooklyn",FALSE,NA
2024-08-07,"Brooklyn",TRUE,20036
2024-08-07,"Manhattan",FALSE,NA
2024-08-07,"Manhattan",TRUE,NA
2024-08-07,"Queens",FALSE,NA
2024-08-08,"Bronx",FALSE,NA
2024-08-08,"Brooklyn",FALSE,NA
2024-08-08,"Brooklyn",TRUE,19623
2024-08-08,"Manhattan",FALSE,NA
2024-08-08,"Manhattan",TRUE,NA
2024-08-08,"Queens",FALSE,NA
2024-08-09,"Bronx",FALSE,198077
2024-08-09,"Brooklyn",FALSE,NA
2024-08-09,"Brooklyn",TRUE,17265
2024-08-09,"Manhattan",FALSE,NA
2024-08-09,"Manhattan",TRUE,NA
2024-08-09,"Queens",FALSE,NA
2024-08-10,"Bronx",FALSE,NA
2024-08-10,"Brooklyn",FALSE,NA
2024-08-10,"Brooklyn",TRUE,23067
2024-08-10,"Manhattan",FALSE,NA
2024-08-10,"Manhattan",TRUE,NA
2024-08-10,"Queens",FALSE,NA
2024-08-11,"Bronx",FALSE,NA
2024-08-11,"Brooklyn",FALSE,NA
2024-08-11,"Brooklyn",TRUE,18650
2024-08-11,"Manhattan",FALSE,NA
2024-08-11,"Manhattan",TRUE,NA
2024-08-11,"Queens",FALSE,NA
2024-08-12,"Bronx",FALSE,203373
2024-08-12,"Brooklyn",FALSE,NA
2024-08-12,"Brooklyn",TRUE,19941
2024-08-12,"Manhattan",FALSE,NA
2024-08-12,"Manhattan",TRUE,NA
2024-08-12,"Queens",FALSE,NA
2024-08-13,"Bronx",FALSE,211758
2024-08-13,"Brooklyn",FALSE,NA
2024-08-13,"Brooklyn",TRUE,NA
2024-08-13,"Manhattan",FALSE,NA
2024-08-13,"Manhattan",TRUE,NA
2024-08-13,"Queens",FALSE,NA
2024-08-14,"Bronx",FALSE,213677
2024-08-14,"Brooklyn",FALSE,NA
2024-08-14,"Brooklyn",TRUE,22438
2024-08-14,"Manhattan",FALSE,NA
2024-08-14,"Manhattan",TRUE,NA
2024-08-14,"Queens",FALSE,NA
2024-08-15,"Bronx",FALSE,213493
2024-08-15,"Brooklyn",FALSE,NA
2024-08-15,"Brooklyn",TRUE,23066
2024-08-15,"Manhattan",FALSE,NA
2024-08-15,"Manhattan",TRUE,NA
2024-08-15,"Queens",FALSE,NA
2024-08-16,"Bronx",FALSE,205019
2024-08-16,"Brooklyn",FALSE,NA
2024-08-16,"Brooklyn",TRUE,20547
2024-08-16,"Manhattan",FALSE,NA
2024-08-16,"Manhattan",TRUE,NA
2024-08-16,"Queens",FALSE,NA
2024-08-17,"Bronx",FALSE,119754
2024-08-17,"Brooklyn",FALSE,NA
2024-08-17,"Brooklyn",TRUE,19105
2024-08-17,"Manhattan",FALSE,NA
2024-08-17,"Manhattan",TRUE,NA
2024-08-17,"Queens",FALSE,NA
2024-08-18,"Bronx",FALSE,88775
2024-08-18,"Brooklyn",FALSE,NA
2024-08-18,"Brooklyn",TRUE,14869
2024-08-18,"Manhattan",FALSE,NA
2024-08-18,"Manhattan",TRUE,NA
2024-08-18,"Queens",FALSE,NA
2024-08-19,"Bronx",FALSE,195833
2024-08-19,"Brooklyn",FALSE,NA
2024-08-19,"Brooklyn",TRUE,18550
2024-08-19,"Manhattan",FALSE,NA
2024-08-19,"Manhattan",TRUE,NA
2024-08-19,"Queens",FALSE,NA
2024-08-20,"Bronx",FALSE,NA
2024-08-20,"Brooklyn",FALSE,NA
2024-08-20,"Brooklyn",TRUE,NA
2024-08-20,"Manhattan",FALSE,NA
2024-08-20,"Manhattan",TRUE,NA
2024-08-20,"Queens",FALSE,NA
2024-08-21,"Bronx",FALSE,NA
2024-08-21,"Brooklyn",FALSE,NA
2024-08-21,"Brooklyn",TRUE,NA
2024-08-21,"Manhattan",FALSE,NA
2024-08-21,"Manhattan",TRUE,NA
2024-08-21,"Queens",FALSE,NA
2024-08-22,"Bronx",FALSE,NA
2024-08-22,"Brooklyn",FALSE,NA
2024-08-22,"Brooklyn",TRUE,21856
2024-08-22,"Manhattan",FALSE,NA
2024-08-22,"Manhattan",TRUE,NA
2024-08-22,"Queens",FALSE,NA
2024-08-23,"Bronx",FALSE,NA
2024-08-23,"Brooklyn",FALSE,NA
2024-08-23,"Brooklyn",TRUE,20337
2024-08-23,"Manhattan",FALSE,NA
2024-08-23,"Manhattan",TRUE,NA
2024-08-23,"Queens",FALSE,NA
2024-08-24,"Bronx",FALSE,NA
2024-08-24,"Brooklyn",FALSE,NA
2024-08-24,"Brooklyn",TRUE,21867
2024-08-24,"Manhattan",FALSE,NA
2024-08-24,"Manhattan",TRUE,NA
2024-08-24,"Queens",FALSE,NA
2024-08-25,"Bronx",FALSE,NA
2024-08-25,"Brooklyn",FALSE,NA
2024-08-25,"Brooklyn",TRUE,16921
2024-08-25,"Manhattan",FALSE,NA
2024-08-25,"Manhattan",TRUE,NA
2024-08-25,"Queens",FALSE,NA
2024-08-26,"Bronx",FALSE,200035
2024-08-26,"Brooklyn",FALSE,NA
2024-08-26,"Brooklyn",TRUE,18857
2024-08-26,"Manhattan",FALSE,NA
2024-08-26,"Manhattan",TRUE,NA
2024-08-26,"Queens",FALSE,NA
2024-08-27,"Bronx",FALSE,208098
2024-08-27,"Brooklyn",FALSE,NA
2024-08-27,"Brooklyn",TRUE,NA
2024-08-27,"Manhattan",FALSE,NA
2024-08-27,"Manhattan",TRUE,NA
2024-08-27,"Queens",FALSE,NA
2024-08-28,"Bronx",FALSE,217512
2024-08-28,"Brooklyn",FALSE,NA
2024-08-28,"Brooklyn",TRUE,20668
2024-08-28,"Manhattan",FALSE,NA
2024-08-28,"Manhattan",TRUE,NA
2024-08-28,"Queens",FALSE,NA
2024-08-29,"Bronx",FALSE,220048
2024-08-29,"Brooklyn",FALSE,NA
2024-08-29,"Brooklyn",TRUE,20886
2024-08-29,"Manhattan",FALSE,NA
2024-08-29,"Manhattan",TRUE,NA
2024-08-29,"Queens",FALSE,NA
2024-08-30,"Bronx",FALSE,NA
2024-08-30,"Brooklyn",FALSE,NA
2024-08-30,"Brooklyn",TRUE,18852
2024-08-30,"Manhattan",FALSE,NA
2024-08-30,"Manhattan",TRUE,NA
2024-08-30,"Queens",FALSE,NA
2024-08-31,"Bronx",FALSE,NA
2024-08-31,"Brooklyn",FALSE,NA
2024-08-31,"Brooklyn",TRUE,17702
2024-08-31,"Manhattan",FALSE,NA
2024-08-31,"Manhattan",TRUE,NA
2024-08-31,"Queens",FALSE,NA
2024-09-01,"Bronx",FALSE,NA
2024-09-01,"Brooklyn",FALSE,NA
2024-09-01,"Brooklyn",TRUE,16049
2024-09-01,"Manhattan",FALSE,NA
2024-09-01,"Manhattan",TRUE,NA
2024-09-01,"Queens",FALSE,NA
2024-09-02,"Bronx",FALSE,118704
2024-09-02,"Brooklyn",FALSE,NA
2024-09-02,"Brooklyn",TRUE,14899
2024-09-02,"Manhattan",FALSE,NA
2024-09-02,"Manhattan",TRUE,NA
2024-09-02,"Queens",FALSE,NA
2024-09-03,"Bronx",FALSE,233270
2024-09-03,"Brooklyn",FALSE,NA
2024-09-03,"Brooklyn",TRUE,20532
2024-09-03,"Manhattan",FALSE,NA
2024-09-03,"Manhattan",TRUE,NA
2024-09-03,"Queens",FALSE,NA
2024-09-04,"Bronx",FALSE,243048
2024-09-04,"Brooklyn",FALSE,NA
2024-09-04,"Brooklyn",TRUE,NA
2024-09-04,"Manhattan",FALSE,NA
2024-09-04,"Manhattan",TRUE,NA
2024-09-04,"Queens",FALSE,NA
2024-09-05,"Bronx",FALSE,256196
2024-09-05,"Brooklyn",FALSE,NA
2024-09-05,"Brooklyn",TRUE,NA
2024-09-05,"Manhattan",FALSE,NA
2024-09-05,"Manhattan",TRUE,NA
2024-09-05,"Queens",FALSE,NA
2024-09-06,"Bronx",FALSE,258685
2024-09-06,"Brooklyn",FALSE,NA
2024-09-06,"Brooklyn",TRUE,21256
2024-09-06,"Manhattan",FALSE,NA
2024-09-06,"Manhattan",TRUE,NA
2024-09-06,"Queens",FALSE,NA
2024-09-07,"Bronx",FALSE,131893
2024-09-07,"Brooklyn",FALSE,NA
2024-09-07,"Brooklyn",TRUE,15864
2024-09-07,"Manhattan",FALSE,NA
2024-09-07,"Manhattan",TRUE,NA
2024-09-07,"Queens",FALSE,NA
2024-09-08,"Bronx",FALSE,108743
2024-09-08,"Brooklyn",FALSE,NA
2024-09-08,"Brooklyn",TRUE,18439
2024-09-08,"Manhattan",FALSE,NA
2024-09-08,"Manhattan",TRUE,NA
2024-09-08,"Queens",FALSE,NA
2024-09-09,"Bronx",FALSE,NA
2024-09-09,"Brooklyn",FALSE,NA
2024-09-09,"Brooklyn",TRUE,20832
2024-09-09,"Manhattan",FALSE,NA
2024-09-09,"Manhattan",TRUE,NA
2024-09-09,"Queens",FALSE,NA
2024-09-10,"Bronx",FALSE,NA
2024-09-10,"Brooklyn",FALSE,NA
2024-09-10,"Brooklyn",TRUE,NA
2024-09-10,"Manhattan",FALSE,NA
2024-09-10,"Manhattan",TRUE,NA
2024-09-10,"Queens",FALSE,NA
2024-09-11,"Bronx",FALSE,NA
2024-09-11,"Brooklyn",FALSE,NA
2024-09-11,"Brooklyn",TRUE,NA
2024-09-11,"Manhattan",FALSE,NA
2024-09-11,"Manhattan",TRUE,NA
2024-09-11,"Queens",FALSE,NA
2024-09-12,"Bronx",FALSE,NA
2024-09-12,"Brooklyn",FALSE,NA
2024-09-12,"Brooklyn",TRUE,NA
2024-09-12,"Manhattan",FALSE,NA
2024-09-12,"Manhattan",TRUE,NA
2024-09-12,"Queens",FALSE,NA
2024-09-13,"Bronx",FALSE,NA
2024-09-13,"Brooklyn",FALSE,NA
2024-09-13,"Brooklyn",TRUE,22195
2024-09-13,"Manhattan",FALSE,NA
2024-09-13,"Manhattan",TRUE,NA
2024-09-13,"Queens",FALSE,NA
2024-09-14,"Bronx",FALSE,NA
2024-09-14,"Brooklyn",FALSE,NA
2024-09-14,"Brooklyn",TRUE,22171
2024-09-14,"Manhattan",FALSE,NA
2024-09-14,"Manhattan",TRUE,NA
2024-09-14,"Queens",FALSE,NA
2024-09-15,"Bronx",FALSE,NA
2024-09-15,"Brooklyn",FALSE,NA
2024-09-15,"Brooklyn",TRUE,18059
2024-09-15,"Manhattan",FALSE,NA
2024-09-15,"Manhattan",TRUE,NA
2024-09-15,"Queens",FALSE,NA
2024-09-16,"Bronx",FALSE,271704
2024-09-16,"Brooklyn",FALSE,NA
2024-09-16,"Brooklyn",TRUE,20929
2024-09-16,"Manhattan",FALSE,NA
2024-09-16,"Manhattan",TRUE,NA
2024-09-16,"Queens",FALSE,NA
2024-09-17,"Bronx",FALSE,283868
2024-09-17,"Brooklyn",FALSE,NA
2024-09-17,"Brooklyn",TRUE,NA
2024-09-17,"Manhattan",FALSE,NA
2024-09-17,"Manhattan",TRUE,NA
2024-09-17,"Queens",FALSE,NA
2024-09-18,"Bronx",FALSE,NA
2024-09-18,"Brooklyn",FALSE,NA
2024-09-18,"Brooklyn",TRUE,22483
2024-09-18,"Manhattan",FALSE,NA
2024-09-18,"Manhattan",TRUE,NA
2024-09-18,"Queens",FALSE,NA
2024-09-19,"Bronx",FALSE,288181
2024-09-19,"Brooklyn",FALSE,NA
2024-09-19,"Brooklyn",TRUE,NA
2024-09-19,"Manhattan",FALSE,NA
2024-09-19,"Manhattan",TRUE,NA
2024-09-19,"Queens",FALSE,NA
2024-09-20,"Bronx",FALSE,278137
2024-09-20,"Brooklyn",FALSE,NA
2024-09-20,"Brooklyn",TRUE,22307
2024-09-20,"Manhattan",FALSE,NA
2024-09-20,"Manhattan",TRUE,NA
2024-09-20,"Queens",FALSE,NA
2024-09-21,"Bronx",FALSE,NA
2024-09-21,"Brooklyn",FALSE,NA
2024-09-21,"Brooklyn",TRUE,22194
2024-09-21,"Manhattan",FALSE,NA
2024-09-21,"Manhattan",TRUE,NA
2024-09-21,"Queens",FALSE,NA
2024-09-22,"Bronx",FALSE,NA
2024-09-22,"Brooklyn",FALSE,NA
2024-09-22,"Brooklyn",TRUE,17752
2024-09-22,"Manhattan",FALSE,NA
2024-09-22,"Manhattan",TRUE,NA
2024-09-22,"Queens",FALSE,NA
2024-09-23,"Bronx",FALSE,273805
2024-09-23,"Brooklyn",FALSE,NA
2024-09-23,"Brooklyn",TRUE,20770
2024-09-23,"Manhattan",FALSE,NA
2024-09-23,"Manhattan",TRUE,NA
2024-09-23,"Queens",FALSE,NA
2024-09-24,"Bronx",FALSE,NA
2024-09-24,"Brooklyn",FALSE,NA
2024-09-24,"Brooklyn",TRUE,NA
2024-09-24,"Manhattan",FALSE,NA
2024-09-24,"Manhattan",TRUE,NA
2024-09-24,"Queens",FALSE,NA
2024-09-25,"Bronx",FALSE,NA
2024-09-25,"Brooklyn",FALSE,NA
2024-09-25,"Brooklyn",TRUE,NA
2024-09-25,"Manhattan",FALSE,NA
2024-09-25,"Manhattan",TRUE,NA
2024-09-25,"Queens",FALSE,NA
2024-09-26,"Bronx",FALSE,NA
2024-09-26,"Brooklyn",FALSE,NA
2024-09-26,"Brooklyn",TRUE,NA
2024-09-26,"Manhattan",FALSE,NA
2024-09-26,"Manhattan",TRUE,NA
2024-09-26,"Queens",FALSE,NA
2024-09-27,"Bronx",FALSE,NA
2024-09-27,"Brooklyn",FALSE,NA
2024-09-27,"Brooklyn",TRUE,22483
2024-09-27,"Manhattan",FALSE,NA
2024-09-27,"Manhattan",TRUE,NA
2024-09-27,"Queens",FALSE,NA
2024-09-28,"Bronx",FALSE,NA
2024-09-28,"Brooklyn",FALSE,NA
2024-09-28,"Brooklyn",TRUE,17539
2024-09-28,"Manhattan",FALSE,NA
2024-09-28,"Manhattan",TRUE,NA
2024-09-28,"Queens",FALSE,NA
2024-09-29,"Bronx",FALSE,NA
2024-09-29,"Brooklyn",FALSE,NA
2024-09-29,"Brooklyn",TRUE,14443
2024-09-29,"Manhattan",FALSE,NA
2024-09-29,"Manhattan",TRUE,NA
2024-09-29,"Queens",FALSE,263522
2024-09-30,"Bronx",FALSE,272979
2024-09-30,"Brooklyn",FALSE,NA
2024-09-30,"Brooklyn",TRUE,22061
2024-09-30,"Manhattan",FALSE,NA
2024-09-30,"Manhattan",TRUE,NA
2024-09-30,"Queens",FALSE,NA
2024-10-01,"Bronx",FALSE,282696
2024-10-01,"Brooklyn",FALSE,NA
2024-10-01,"Brooklyn",TRUE,NA
2024-10-01,"Manhattan",FALSE,NA
2024-10-01,"Manhattan",TRUE,NA
2024-10-01,"Queens",FALSE,NA
